id,summary,prompt_text
13729835-1,"James is thinking about buying a small, fair brown puppy. Lily will help him to choose. They are going to meet tomorrow at 10 o'clock to drink coffee and talk about details.","Summarize the given dialogue. Keep the summary short.
dialogue: James: Hey, I was recently thinking about buying a dog. Would you help me?
Lily: Of course yo know I love dogs
James: Yeay that's why I'm asking you
Lily: Great, what kind of dog do you want?
James: You know that my apartment isn't really big so I have a small one. And I love dogs when they hair is fair brown
Lily: Okay that's not a problem. An do you want a she or a he
James: That doesn't matter. The main thing is he has to be a puppy
Lily: That;s a good idea cause you will raise him on your way
James: So will you help me picking a dog for me?
Lily: I would love, let's meet tomorrow at 10 o'clock to drink some coffee and talk about details
James: Okay great idea
summary: "
13682083,Yoko and Nils are going to the concert at Gethesmankirche. They are meeting at 18:30.,"Summarize the given dialogue. Keep the summary short.
dialogue: Yoko: youve heard about the 100 years of revolution events going on in the city right?
Nils: you bet. ive been waiting for this all year.
Yoko: what are you going to see?
Nils: you know, im not even sure yet. there's so much. more than 100 sites involved
Yoko: what about the concert at Gethesmankirche at 19:00?
Nils: let me take a look...
Yoko: Sounds fascinating
Nils: yeah, it does.
Yoko: want to get tickets?
Nils: sure! i can order them now.
Yoko: cool. See you at 18:30 then?
Nils: yeah, i'll see you then.
Yoko: ok, later!
Nils: later!
summary: "
13818883,Linda's parcel arrived. It's on her desk.,"Summarize the given dialogue. Keep the summary short.
dialogue: Linda: Has my parcel arrived?
Owen: I don't know anything.
Jean: Yes it has. I've left it on your desk.
Linda: Thanks!
summary: "
13730674,Bradley won't probably see Jessica tonight.,"Summarize the given dialogue. Keep the summary short.
dialogue: Bradley: CU 2nite?
Jessica: Mabeeeee
Bradley: ?
Jessica: Don't feel so hot.
Bradley: Aw sorry can i help?
Jessica: Nah
Bradley: oh
summary: "
13728723,Julia will check the subscription payment asap on Zoey request.,"Summarize the given dialogue. Keep the summary short.
dialogue: Zoey: did you pay for our netflix this month?
Julia: i think so, what's wrong?
Zoey: i am trying to watch the new ""Narcos"" and it says I need to pay the subscription
Julia: maybe there was some error at the bank, I will look that up asap
Zoey: please do, i am soo bored :(
Julia: relax, i will fix it in a minute
summary: "
13611939,Cindy and Linda are going to see a movie.,"Summarize the given dialogue. Keep the summary short.
dialogue: Cindy: A-yo bitch, what's up?
Linda: A-yo, wanna see a movie?
Cindy: Aight
summary: "
13611431,Gloria and Paul had an argument yesterday. They are friends again.,"Summarize the given dialogue. Keep the summary short.
dialogue: Gloria: Hi, I'd like to reconcile
Paul: A peace treaty then? After two days of war? This soldier is bitter and battle-weary...
Gloria: Oh, come on, I think we both explained our reasons yesterday
Paul: Yeah, ok
Gloria: So we're friends again?
Paul: Yep, you know I'm too kind-hearted :P
Gloria: Same for me, just don't be an asshat like that again :P
Paul: Ok ok, I won't
Gloria: You better not (just kidding, really)
Paul: Ok! Welcome back, my Glorious friend :)
Gloria: Hah, cheers, Paulie! ;)
summary: "
13862363,"Margot found out from Chris that there will be a delay of 1-2 days. Chris is working on the problem right now, but then he will have to wait 2 days for the floor to dry out. ","Summarize the given dialogue. Keep the summary short.
dialogue: Alvin: hey, what's up? how are the works going?
Margot: hi!
Margot: well ok but Chris just told me there will be a delay
Alvin: aww... how long?
Margot: 1-2 days
Margot: there's some problem with the floor
Margot: he's working on that right now but then has to wait 2 days
Margot: till it dries out
Alvin: I really hope you like it when it's finished
Alvin: Chris has done some really great fit outs
Margot: I'm ready to go with decoration and so on
Margot: so I really hope we can finish next week
summary: "
13730340,"Trevor's essay on ""Oliver Twist"" was outstanding.","Summarize the given dialogue. Keep the summary short.
dialogue: Alexis: i want to congratulate you
Alexis: i read your essay on how poverty is protrayed in oliver twist
Alexis: it was materful!
Trevor: i can't believe i'm hearing that!!!
Trevor: those words coming from you mean the world to me :-D
Trevor: THANK YOU SO MUCH!
Alexis: well it was really good
Alexis: you should pursue a career in academic writing
summary: "
13682007,"Bob will get the instructions from Dan on how to send PDF to a kindle. He will read Origin by Dan Brown, which he found at Allbooks4free.com.","Summarize the given dialogue. Keep the summary short.
dialogue: Bob: Can you send me the instructions on how to send a PDF to a kindle?
Dan: Yeah, sure. What book do you want to copy over?
Bob: Origin by Dan Brown. I got a PDF copy of it, but I hate reading books on the computer.
Dan: Cool. Maybe you can send a copy to me later :)
Bob: Sure, no problem. There's a cool website that has all the latest releases.
Dan: What's the site?
Bob: Allbooks4free.com
Dan: Ok, I'll check it out.
summary: "
13864825,Anita is at Bologna station.,"Summarize the given dialogue. Keep the summary short.
dialogue: Anita: I'm at the station in Bologna
Jenny: No problems so far?
Anita: no, everything's going smoothly
Tomy: good!
summary: "
13681104,"Nora might be late, because her bus broke down. Wanda recommends her to call the boss. Nora will do it.","Summarize the given dialogue. Keep the summary short.
dialogue: Nora: is the boss in office already?
Wanda: not yet
Nora: bus broke down
Nora: I might be late
Wanda: u better call him
Wanda: u know how he is...
Nora: I know, will call, thanks
summary: "
13864746,Kim and Nancy woke up and they're having a breakfast now. They should be ready to leave in 15 minutes.,"Summarize the given dialogue. Keep the summary short.
dialogue: Liam: Have you woken up?
Nancy: yes, we're having breakfast
Kim: we should be ready to leave in 15min
Liam: great!
summary: "
13681626,Greg invites Anna for spaghetti.,"Summarize the given dialogue. Keep the summary short.
dialogue: Greg: want some spaghetti?
Anna: always! 
Greg: come downstairs 
summary: "
13729932,"Alicia got engaged to Mike. They haven't set the date yet, but when they do, she'll let Sheila know.","Summarize the given dialogue. Keep the summary short.
dialogue: Sheila: Hey lady. Heard you got engaged to Mike😊
Alicia: Hey sister. Yeah I did. Can't wait for our marriage😤
Sheila: When is the date?
Alicia: We have not set the date yet but I will tell you as soon as we have done so
Sheila: Okay all the best then
summary: "
13821008,"Tom has just finished reading his last Murakami's book and needs something new. Gabriela recommends Clezio to him. He's a French author born in Mauritius. He received a Nobel Prize a few years ago. Gabriela recommends the books ""The African"" and ""Ritournelle de la faim"".","Summarize the given dialogue. Keep the summary short.
dialogue: Tom: Can you recommend a nice reading? I've just finished the last Murakami and I'm looking for something new
Peter: I'm not a fun of Murakami
Tom: LOL, but he's done, I need something new
Gabriela: Maybe Clezio?
Tom: who is it?
Gabriela: a French author born in Mauritius
Gabriela: I think he got a Nobel Prize a few years ago
Gabriela: very charming style
Tom: what book would you recommend?
Gabriela: I really liked ""The African""
Gabriela: But the most I've liked ""Ritournelle de la faim"" but I'm not sure it's been translated to English
Tom: ok, I'll look for it
Tom: thanks a lot
Gabriela: no problem!
summary: "
13812097,Liam and Lily are going for coffee with Ethan and Rosie to Baba Restaurant. Ethan will go by car. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Lily: Nice weather we are having, right?
Liam: Yeah its kinda cold
Lily: Where should we go tonight
Liam: Hot coffee at Baba Restaurant would be best <3
Lily: Done
Liam: Who else would be joining us?
Lily: I have just texted Ethan and Rosie
Liam: Great
Lily: YEA
Liam: ask Ethan to bring his car
Lily: Ok
Liam: HMMM
Lily: I just called her and he said he dont have any problem to taker out his car tonight
Liam: <3
Lily: We will fun tonight :D
Liam: Please dont bring your younger brother along ::/
Lily: I never said to do so
Liam: Good
Lily: :/
summary: "
13682365,Frank is late but will arrive in 5 minutes. Brenda and Stephanie are waiting for him in front of the school. Brenda is agitated because Frank is late.,"Summarize the given dialogue. Keep the summary short.
dialogue: Brenda: Where the hell are you? We're waiting in front of the school with Stephanie!
Frank: I'll be there in 5, got stuck in traffic
Brenda: Please be quick, we can't be late again
Frank: No worries, we'll make it right on time
summary: "
13862328,Ann sent Lucy a video of a poem written by a 93-year-old woman. They both think that it is stunning.,"Summarize the given dialogue. Keep the summary short.
dialogue: Ann: <file_video>
Lucy: what is it?
Ann: it's a video of a poem written by a 93-year-old woman :)
Ann: it's amazing!!
Lucy: it's pretty emotional
Ann: love it!!!
summary: "
13716725,"Tom is looking for family friendly films. He should check out Incredibles, Zootopia, Despicable Me, Toy Story, Inside Out and Up.","Summarize the given dialogue. Keep the summary short.
dialogue: Tom: Do u guys have any family friendly films that you would recommend?
Nancy: Incredibles, Zootopia, Despicable me
Gina: i love despicable me! It’s so funny!
Tom: it’s always such a struggle finding something we all enjoy
Gina: what about Toy story, Inside out or Up
Tom: cheers guys!
summary: "
13729043,Lara and Owen will watch the new James Bond movie. Owen is booking the tickets.,"Summarize the given dialogue. Keep the summary short.
dialogue: Owen: New James Bond movie is out!
Lara: Oh, I have been waiting for ages!
Owen: me too
Lara: Have you watched it?
Owen: not yet
Lara: I got an idea
Owen: what's that?
Lara: How about we watch it together?
Owen: I like it. Booking the tickets :)
Lara: Let me know when you're done.
Owen: sure thing
summary: "
13862390,Rayan is in Japan for a business trip. He recently met with Chloé at Zara after 3 years of not seeing each other. They want to meet again.,"Summarize the given dialogue. Keep the summary short.
dialogue: Rayan: hey! was great seeing you at Zara the other day 😃
Chloé: hey! yeah, it's been.. like... what? 3 years we haven't seen each other?
Rayan: yes, 3 years.. man time goes by so fast.
Chloé: so what brought you back here? bored from your life in Japan?
Rayan: haha not at all, I am here for a business trip. I am staying for 3 months.
Chloé: oh cool!
Rayan: I would love to have a cup of coffee with you someday 😄
Chloé: it will be my pleasure! 
summary: "
